YEAR,MONTH,QUARTER,MKT_CARRIER,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER_NAME,MKT_UNIQUE_CARRIER,MKT_UNIQUE_CARRIER_NAME,OP_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER_NAME,OP_UNIQUE_CARRIER,OP_UNIQUE_CARRIER_NAME,PAX_ALT_TRANS,PAX_NO_ALT_TRANS,PAX_NO_COMP_1,PAX_NO_COMP_2,PAX_NO_COMP_3,TOT_DEN_BOARDING,PAX_COMP_1,PAX_COMP_2,PAX_UPGRADE,PAX_DOWNGRADE,TOT_BOARDING,COMP_PAID_1,COMP_PAID_2,COMP_PAID_3,CODE_SHARE,OP_CARRIER_SOURCE
2018,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,6,90,0,98,1,195,194,12751,256,3455,34773590,0,94845,0,false,AA
2018,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,1,117,0,285,0,403,403,11068,307,152,14036150,0,119025,0,true,AA
2018,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,10,132,0,173,48,363,315,12697,264,1501,34232162,0,154801,0,false,AA
2018,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,12,330,0,999,0,1341,1341,11561,462,119,13609631,3173,324969,0,true,AA
2018,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,21,839,0,713,0,1573,1573,20168,383,1252,33312446,7403,917469,0,false,AA
2019,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,25,955,0,727,17,1724,1707,28362,486,1087,33083888,8509,957850,0,false,AA
2019,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,44,1227,0,1999,28,3298,3270,41562,852,2037,36110590,15195,1135837,0,false,AA
2019,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,21,832,0,997,40,1890,1850,25733,555,732,36283824,4826,755746,0,false,AA
2019,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,40,446,0,554,31,1071,1040,15503,245,504,35416937,9523,568007,0,false,AA
2020,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,8,198,0,256,3,465,462,6127,82,388,27440927,3795,294457,0,false,AA
2020,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,11,68,0,6,0,85,85,647,8,22,5369982,601,43852,0,false,AA
2020,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,14,558,0,65,1,638,637,2899,42,175,13703995,939,274410,0,false,AA
2020,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,0,8,0,20,0,28,28,591,9,105,14695523,0,8420,0,false,AA
2021,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,7,66,0,7,0,80,80,1453,,,14719488,,,0,false,AA
2021,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,24,331,0,53,0,408,408,5192,,,28314308,,,0,false,AA
2021,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,33,374,0,62,11,480,480,6008,,,31669647,,,10320,false,AA
2018,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,708,0,0,521210,0,0,1350,true,C5
2019,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,1088,3,0,472007,0,0,0,true,C5
2019,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,1088,4,0,557350,0,0,0,true,C5
2019,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,1,1,0,1116,0,0,637151,0,0,0,true,C5
2019,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,824,0,0,630084,0,0,0,true,C5
2020,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,614,0,0,466376,0,0,0,true,C5
2020,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,1,0,0,51139,0,0,0,true,C5
2020,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,90,0,0,338370,0,0,0,true,C5
2021,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,136,,,414266,,,0,true,C5
2021,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,710,,,723597,,,0,true,C5
2021,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,4,2,0,0,0,6,6,639,,,830728,,,500,true,C5
2018,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,9K,20253,Cape Air,9K,Cape Air,0,0,0,0,0,0,0,17,0,0,31881,0,0,0,true,9K
2018,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,9K,20253,Cape Air,9K,Cape Air,0,0,0,0,0,0,0,1,0,0,22595,0,0,0,true,9K
2010,12,4,,,,,,OH,20417,Comair Inc.,OH,Comair Inc.,5,48,3,0,1,57,53,3938,2362,408,1597859,999,24291,0,false,OH
2011,6,2,,,,,,OH,20417,Comair Inc.,OH,Comair Inc.,7,91,2,1,0,101,98,4553,2791,391,1487413,2343,54236,0,false,OH
2018,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,1,0,0,0,1,1,595,0,0,341028,0,500,0,true,C5
2018,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,1,0,0,0,0,1,1,706,1,0,477181,0,0,0,true,C5
2018,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,1041,0,0,516022,0,0,0,true,C5
2020,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,C5,20445,Commutair Aka Champlain Enterprises,C5,Commutair Aka Champlain Enterprises,0,0,0,0,0,0,0,1,0,0,140824,0,0,0,true,C5
2011,3,1,,,,,,CP,21167,Compass Airlines,CP,Compass Airlines,1,31,0,1,0,33,32,1219,2838,437,729569,341,19052,0,false,CP
2018,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,1,0,0,0,1,1,835,3651,526,875981,0,1128,0,true,CP
2018,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,0,0,1,0,1,0,610,4176,704,986856,0,0,0,true,CP
2018,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,0,0,0,1,1,0,768,4731,733,1033701,0,0,0,true,CP
2018,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,1,0,0,0,1,1,1119,4812,664,985641,0,820,0,true,CP
2019,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,0,0,0,0,0,0,1449,4415,707,960303,0,0,0,true,CP
2019,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,0,0,0,0,0,0,1882,5378,832,1116997,0,0,0,true,CP
2019,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,0,0,0,0,0,0,2131,5132,876,1056989,0,0,0,true,CP
2019,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,0,0,0,0,0,0,1035,2845,574,679304,0,0,0,true,CP
2020,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,0,0,0,0,0,0,442,1282,181,360840,0,0,0,true,CP
2020,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CP,21167,Compass Airlines,CP,Compass Airlines,0,0,0,0,0,0,0,0,1,0,155,0,0,0,true,CP
2010,12,4,,,,,,CO,19704,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,51,1152,8,67,88,1366,1265,6665,2080,1136,9220356,15432,472128,8813,false,CO
2011,3,1,,,,,,CO,19704,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,65,1080,17,23,113,1298,1155,7133,1210,798,8706805,18275,404592,8479,false,CO
2011,6,2,,,,,,CO,19704,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,75,1266,18,234,119,1712,1555,7981,1872,1398,10177417,13499,461277,7520,false,CO
2011,9,3,,,,,,CO,19704,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,61,1273,73,121,129,1657,1441,8628,2531,1151,10157979,11208,532014,17758,false,CO
2011,12,4,,,,,,CO,19704,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,63,908,13,20,73,1077,946,6593,1409,1317,9633366,23833,738290,3438,false,CO
2010,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,38,608,11,22,25,704,646,18424,39790,12018,24546433,11494,387540,0,false,DL
2011,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,19,600,16,15,6,656,619,23802,29604,10246,22640522,5778,392284,0,false,DL
2011,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,40,696,22,2,3,763,736,28195,49330,11480,26752092,12635,461027,0,false,DL
2011,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,92,926,9,2,7,1036,1018,30608,68871,11730,27524156,37493,843719,0,false,DL
2011,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,74,647,6,2,1,730,721,20145,37229,8991,24550823,42692,731701,0,false,DL
2012,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,93,883,37,9,1,1023,976,28208,26713,8578,23153402,54580,1011119,0,false,DL
2012,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,69,825,117,31,2,1044,894,28487,47764,10517,27142748,39302,934058,0,false,DL
2012,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,110,969,166,9,0,1254,1079,33809,65443,13468,28164144,60584,1063410,0,false,DL
2012,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,90,1792,125,8,6,2021,1882,31031,35934,11719,25496756,51688,2066507,0,false,DL
2013,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,76,847,197,18,139,1277,923,22445,27969,11651,24130377,41526,987176,0,false,DL
2013,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,49,959,620,69,677,2374,1008,20416,39428,13810,27642624,29400,1169396,0,false,DL
2013,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,74,809,22,2,153,1060,883,18240,42548,13203,28644455,45306,902110,0,false,DL
2013,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,86,1246,9,2,16,1359,1332,19924,22815,13980,26365699,51804,1462992,0,false,DL
2014,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,114,1752,8,0,4,1878,1866,24329,20528,15731,25357895,67586,1943093,0,false,DL
2014,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,123,1245,16,16,5,1405,1368,29451,26486,15867,30361746,72922,1427602,0,false,DL
2014,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,22,422,20,86,14,564,444,26777,37060,16018,31309829,12358,477000,0,false,DL
2014,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,140,3,38,21,205,143,27149,20402,10490,28707710,2918,162947,0,false,DL
2015,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,17,485,10,80,12,604,502,40939,19244,14356,27561992,9444,570872,0,false,DL
2015,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,54,276,4,51,4,389,330,38643,21981,19553,32706490,5538,320192,0,false,DL
2015,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,34,306,13,113,13,479,340,33166,31522,17613,33714771,5384,350906,0,false,DL
2015,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,21,349,12,80,4,466,370,32658,20079,18917,31061602,12872,422220,0,false,DL
2016,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,4,227,14,55,4,304,231,28325,25050,14689,29449621,2243,267168,3762,false,DL
2016,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9,234,4,46,9,302,243,31642,28091,15523,33838031,4696,271782,7100,false,DL
2016,9,3,DL,19791,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12,218,2,68,6,306,230,33387,25493,32208,33949408,6584,258501,0,,
2016,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,15,255,2,44,10,326,270,36471,25425,13541,32044038,8494,296986,0,false,DL
2017,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,6,310,4,30,4,354,316,34388,21877,12852,29863259,2603,370784,0,false,DL
2017,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,5,260,0,25,6,296,265,37110,31216,14993,34575839,2961,321750,4000,false,DL
2017,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,2,15,0,5,7,29,17,32040,36917,13467,35357057,940,14556,0,false,DL
2017,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,4,1,2,3,10,4,24793,23798,15382,32506060,0,2352,0,false,DL
2018,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,6,0,6,1,13,6,23777,25912,16395,30868044,0,7582,0,false,DL
2018,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,4,0,4,1,9,4,17602,28225,13937,36208900,0,5400,0,false,DL
2018,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,17722,32710,14842,37139292,0,0,0,false,DL
2018,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,22605,26408,12918,34570464,0,0,0,false,DL
2019,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,1,0,0,0,0,1,1,28276,27096,12838,32597931,675,0,0,false,DL
2019,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,32820,34242,16954,39153662,0,0,0,false,DL
2019,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,1,0,0,2,3,1,24642,34178,16493,40050497,0,1350,0,false,DL
2019,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,26246,25437,13199,36796401,0,0,0,false,DL
2020,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,16399,23947,10222,27870231,0,0,0,false,DL
2020,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,1546,3710,1249,2956649,0,0,0,false,DL
2020,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,634,5994,3178,9298752,0,0,0,false,DL
2020,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,570,8535,3362,11484571,0,0,0,false,DL
2021,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,1386,,,12861197,,,950300,false,DL
2021,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,3231,,,24200394,,,2033608,false,DL
2021,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,0,0,0,0,0,0,0,12292,,,30691987,,,7876961,false,DL
2010,12,4,DL,19791,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Pinnacle Airlines Inc.,9E,Endeavor Air Inc.,8,132,2,0,0,142,140,6065,1869,245,2527629,2158,79640,0,false,9E
2013,3,1,DL,19792,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Pinnacle Airlines Inc.,9E,Endeavor Air Inc.,23,232,36,0,22,313,255,5738,3420,1119,3029359,12750,266538,0,false,9E
2013,6,2,DL,19793,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Pinnacle Airlines Inc.,9E,Endeavor Air Inc.,22,194,44,0,21,281,216,5144,3328,961,3350594,11868,217106,0,false,9E
2013,9,3,DL,19794,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,35,199,0,1,5,240,234,4104,3546,864,3291022,19462,223049,0,false,9E
2013,12,4,DL,19795,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,29,215,2,0,3,249,244,4958,4118,1525,3036170,16069,230556,0,false,9E
2018,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,1,0,1,2,4,1,3117,6627,1288,2709157,0,824,0,true,9E
2018,3,1,DL,19791,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,1,0,1,2,4,1,3117,6627,1288,2709157,0,824,0,false,9E
2018,6,2,DL,19792,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,1,1,0,4100,9619,1809,3617308,0,0,0,true,9E
2018,6,2,DL,19793,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,1,1,0,4100,9619,1809,3617308,0,0,0,false,9E
2018,9,3,DL,19794,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,5131,9694,2157,3518387,0,0,0,true,9E
2018,9,3,DL,19795,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,5131,9694,2157,3518387,0,0,0,false,9E
2018,12,4,DL,19796,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,2,2,0,4559,8766,1769,3446544,0,0,0,true,9E
2018,12,4,DL,19797,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,2,2,0,4559,8766,1769,3446544,0,0,0,false,9E
2019,3,1,DL,19798,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,4432,8064,1896,3113553,0,0,0,true,9E
2019,3,1,DL,19799,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,4432,8064,1896,3113553,0,0,0,false,9E
2019,6,2,DL,19800,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,8011,11013,2370,3767698,0,0,0,true,9E
2019,6,2,DL,19801,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,8011,11013,2370,3767698,0,0,0,false,9E
2019,9,3,DL,19802,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,6451,9013,2364,3850464,0,0,0,true,9E
2019,9,3,DL,19803,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,6451,9013,2364,3850464,0,0,0,false,9E
2019,12,4,DL,19804,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,6772,7131,2050,3780820,0,0,0,true,9E
2019,12,4,DL,19805,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,6772,7131,2050,3780820,0,0,0,false,9E
2020,3,1,DL,19806,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,3775,5843,2010,2964249,0,0,0,true,9E
2020,3,1,DL,19807,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,3775,5843,2010,2964249,0,0,0,false,9E
2020,6,2,DL,19808,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,277,2010,229,404077,0,0,0,true,9E
2020,6,2,DL,19809,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,277,2010,229,404077,0,0,0,false,9E
2020,9,3,DL,19810,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,77,3945,784,1550894,0,0,0,true,9E
2020,9,3,DL,19811,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,77,3945,784,1550894,0,0,0,false,9E
2020,12,4,DL,19812,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,9E,20363,Endeavor Air Inc.,9E,Endeavor Air Inc.,0,0,0,0,0,0,0,233,5994,1124,2013531,0,0,0,true,9E
